2022-09-13 19:00:13,647 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:00:13,647 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:00:13,648 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 19:00:13,648 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 19:00:13,649 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 19:00:13,649 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 19:00:13,671 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 19:00:13,671 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 19:01:48,208 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:01:48,208 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:01:48,208 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:01:48,208 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:01:48,208 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 19:01:48,208 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 19:01:48,210 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 19:01:48,210 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 19:01:48,232 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 19:01:48,232 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 19:02:35,064 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:02:35,064 DEBUG    log_decorator.py Была вызвана функция main c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:02:35,065 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:02:35,065 DEBUG    log_decorator.py Была вызвана функция config_load c параметрами () , {}. Вызов из модуля __main__
2022-09-13 19:02:35,065 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 19:02:35,065 DEBUG    log_decorator.py Была вызвана функция arg_parser c параметрами ('7777', '') , {}. Вызов из модуля __main__
2022-09-13 19:02:35,066 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 19:02:35,066 DEBUG    task_3_server.py Аргументы успешно загружены.
2022-09-13 19:02:35,089 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
2022-09-13 19:02:35,089 INFO     core.py Запущен сервер, порт для подключений: 7777 , адрес с которого принимаются подключения: . Если адрес не указан, принимаются соединения с любых адресов.
